encoding_id	authority_id	semantic_id	canonical_mnemonic	exact_code_family	mask	value	features	surfaces	support_packs	variable_fields	constraint_program	operand_decode_program	canonical_render_style	fixup_program	semantic_operands	fixed_roles	overlap_restrictions	authority_predicate_digest
a64:encoding:ldaddh-32-memop:70121d8e3d0c7e76	a64:instruction_form:ldaddh-32-memop:70121d8e3d0c7e76	a64:semantic:instruction_form:ldaddh-32-memop:70121d8e3d0c7e76	ldaddh	load-store	0xffe0fc00	0x78200000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldaddl-32-memop:69b756d36a66ebd9	a64:instruction_form:ldaddl-32-memop:69b756d36a66ebd9	a64:semantic:instruction_form:ldaddl-32-memop:69b756d36a66ebd9	ldaddl	load-store	0xffe0fc00	0xb8600000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldaddl-64-memop:fe89333e3bc7f13e	a64:instruction_form:ldaddl-64-memop:fe89333e3bc7f13e	a64:semantic:instruction_form:ldaddl-64-memop:fe89333e3bc7f13e	ldaddl	load-store	0xffe0fc00	0xf8600000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:64:16+5:zr:none|gpr:rt_prior:64:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr64|rt_prior:gpr64|rn:address	rn=xn_or_sp;rn31=sp;rs_value=xt_or_xzr;rs_value31=constant_zero_from_xzr;rt_prior=xt_or_xzr;rt_prior31=discarded_write_to_xzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldaddlb-32-memop:97c1bb85eb68697d	a64:instruction_form:ldaddlb-32-memop:97c1bb85eb68697d	a64:semantic:instruction_form:ldaddlb-32-memop:97c1bb85eb68697d	ldaddlb	load-store	0xffe0fc00	0x38600000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldaddlh-32-memop:d3ae5182f2cbdbc0	a64:instruction_form:ldaddlh-32-memop:d3ae5182f2cbdbc0	a64:semantic:instruction_form:ldaddlh-32-memop:d3ae5182f2cbdbc0	ldaddlh	load-store	0xffe0fc00	0x78600000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldar-lr32-ldstord:7e67d5c57cf23e29	a64:instruction_form:ldar-lr32-ldstord:7e67d5c57cf23e29	a64:semantic:instruction_form:ldar-lr32-ldstord:7e67d5c57cf23e29	ldar	load-store	0xfffffc00	0x88dffc00	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0	none	gpr:rt_result:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rt_result:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rt_result=wt_or_wzr;rt_result31=discarded_write_to_wzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:ldar-lr64-ldstord:26aaeb39afdd8fe4	a64:instruction_form:ldar-lr64-ldstord:26aaeb39afdd8fe4	a64:semantic:instruction_form:ldar-lr64-ldstord:26aaeb39afdd8fe4	ldar	load-store	0xfffffc00	0xc8dffc00	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0	none	gpr:rt_result:64:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rt_result:gpr64|rn:address	rn=xn_or_sp;rn31=sp;rt_result=xt_or_xzr;rt_result31=discarded_write_to_xzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:ldarb-lr32-ldstord:454e533784e8b630	a64:instruction_form:ldarb-lr32-ldstord:454e533784e8b630	a64:semantic:instruction_form:ldarb-lr32-ldstord:454e533784e8b630	ldarb	load-store	0xfffffc00	0x08dffc00	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0	none	gpr:rt_result:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rt_result:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rt_result=wt_or_wzr;rt_result31=discarded_write_to_wzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:ldarh-lr32-ldstord:f0e16a631f995894	a64:instruction_form:ldarh-lr32-ldstord:f0e16a631f995894	a64:semantic:instruction_form:ldarh-lr32-ldstord:f0e16a631f995894	ldarh	load-store	0xfffffc00	0x48dffc00	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0	none	gpr:rt_result:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rt_result:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rt_result=wt_or_wzr;rt_result31=discarded_write_to_wzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:ldaxr-lr32-ldstexclr:4fe79f0e26f5333a	a64:instruction_form:ldaxr-lr32-ldstexclr:4fe79f0e26f5333a	a64:semantic:instruction_form:ldaxr-lr32-ldstexclr:4fe79f0e26f5333a	ldaxr	load-store	0xfffffc00	0x885ffc00	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0	none	gpr:rt_result:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rt_result:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rt_result=wt_or_wzr;rt_result31=discarded_write_to_wzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:ldaxr-lr64-ldstexclr:d8ee5b888767e4f7	a64:instruction_form:ldaxr-lr64-ldstexclr:d8ee5b888767e4f7	a64:semantic:instruction_form:ldaxr-lr64-ldstexclr:d8ee5b888767e4f7	ldaxr	load-store	0xfffffc00	0xc85ffc00	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0	none	gpr:rt_result:64:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rt_result:gpr64|rn:address	rn=xn_or_sp;rn31=sp;rt_result=xt_or_xzr;rt_result31=discarded_write_to_xzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:ldaxrb-lr32-ldstexclr:8e59d2b4d56eaa76	a64:instruction_form:ldaxrb-lr32-ldstexclr:8e59d2b4d56eaa76	a64:semantic:instruction_form:ldaxrb-lr32-ldstexclr:8e59d2b4d56eaa76	ldaxrb	load-store	0xfffffc00	0x085ffc00	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0	none	gpr:rt_result:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rt_result:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rt_result=wt_or_wzr;rt_result31=discarded_write_to_wzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:ldaxrh-lr32-ldstexclr:922906d28f6531a8	a64:instruction_form:ldaxrh-lr32-ldstexclr:922906d28f6531a8	a64:semantic:instruction_form:ldaxrh-lr32-ldstexclr:922906d28f6531a8	ldaxrh	load-store	0xfffffc00	0x485ffc00	base	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0	none	gpr:rt_result:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rt_result:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rt_result=wt_or_wzr;rt_result31=discarded_write_to_wzr	none	sha256:3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f
a64:encoding:ldclr-32-memop:41cb48f2d5328294	a64:instruction_form:ldclr-32-memop:41cb48f2d5328294	a64:semantic:instruction_form:ldclr-32-memop:41cb48f2d5328294	ldclr	load-store	0xffe0fc00	0xb8201000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldclr-64-memop:56753736df45c15e	a64:instruction_form:ldclr-64-memop:56753736df45c15e	a64:semantic:instruction_form:ldclr-64-memop:56753736df45c15e	ldclr	load-store	0xffe0fc00	0xf8201000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:64:16+5:zr:none|gpr:rt_prior:64:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr64|rt_prior:gpr64|rn:address	rn=xn_or_sp;rn31=sp;rs_value=xt_or_xzr;rs_value31=constant_zero_from_xzr;rt_prior=xt_or_xzr;rt_prior31=discarded_write_to_xzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldclra-32-memop:5e767181c901efeb	a64:instruction_form:ldclra-32-memop:5e767181c901efeb	a64:semantic:instruction_form:ldclra-32-memop:5e767181c901efeb	ldclra	load-store	0xffe0fc00	0xb8a01000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldclra-64-memop:20f9af899cddfdcb	a64:instruction_form:ldclra-64-memop:20f9af899cddfdcb	a64:semantic:instruction_form:ldclra-64-memop:20f9af899cddfdcb	ldclra	load-store	0xffe0fc00	0xf8a01000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:64:16+5:zr:none|gpr:rt_prior:64:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr64|rt_prior:gpr64|rn:address	rn=xn_or_sp;rn31=sp;rs_value=xt_or_xzr;rs_value31=constant_zero_from_xzr;rt_prior=xt_or_xzr;rt_prior31=discarded_write_to_xzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldclrab-32-memop:d47ef3b63c17a39e	a64:instruction_form:ldclrab-32-memop:d47ef3b63c17a39e	a64:semantic:instruction_form:ldclrab-32-memop:d47ef3b63c17a39e	ldclrab	load-store	0xffe0fc00	0x38a01000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldclrah-32-memop:6df3995b31a44b59	a64:instruction_form:ldclrah-32-memop:6df3995b31a44b59	a64:semantic:instruction_form:ldclrah-32-memop:6df3995b31a44b59	ldclrah	load-store	0xffe0fc00	0x78a01000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldclral-32-memop:71db5839ad6d7596	a64:instruction_form:ldclral-32-memop:71db5839ad6d7596	a64:semantic:instruction_form:ldclral-32-memop:71db5839ad6d7596	ldclral	load-store	0xffe0fc00	0xb8e01000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldclral-64-memop:73dd40a30a43d721	a64:instruction_form:ldclral-64-memop:73dd40a30a43d721	a64:semantic:instruction_form:ldclral-64-memop:73dd40a30a43d721	ldclral	load-store	0xffe0fc00	0xf8e01000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:64:16+5:zr:none|gpr:rt_prior:64:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr64|rt_prior:gpr64|rn:address	rn=xn_or_sp;rn31=sp;rs_value=xt_or_xzr;rs_value31=constant_zero_from_xzr;rt_prior=xt_or_xzr;rt_prior31=discarded_write_to_xzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldclralb-32-memop:cb7ec1a7ebcfb0ac	a64:instruction_form:ldclralb-32-memop:cb7ec1a7ebcfb0ac	a64:semantic:instruction_form:ldclralb-32-memop:cb7ec1a7ebcfb0ac	ldclralb	load-store	0xffe0fc00	0x38e01000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldclralh-32-memop:67044d181c14ac26	a64:instruction_form:ldclralh-32-memop:67044d181c14ac26	a64:semantic:instruction_form:ldclralh-32-memop:67044d181c14ac26	ldclralh	load-store	0xffe0fc00	0x78e01000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldclrb-32-memop:78e9d067867f0e9d	a64:instruction_form:ldclrb-32-memop:78e9d067867f0e9d	a64:semantic:instruction_form:ldclrb-32-memop:78e9d067867f0e9d	ldclrb	load-store	0xffe0fc00	0x38201000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldclrh-32-memop:1b64b6032eebad63	a64:instruction_form:ldclrh-32-memop:1b64b6032eebad63	a64:semantic:instruction_form:ldclrh-32-memop:1b64b6032eebad63	ldclrh	load-store	0xffe0fc00	0x78201000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldclrl-32-memop:2984d1d64808bf2e	a64:instruction_form:ldclrl-32-memop:2984d1d64808bf2e	a64:semantic:instruction_form:ldclrl-32-memop:2984d1d64808bf2e	ldclrl	load-store	0xffe0fc00	0xb8601000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldclrl-64-memop:0f36f79673a5bde9	a64:instruction_form:ldclrl-64-memop:0f36f79673a5bde9	a64:semantic:instruction_form:ldclrl-64-memop:0f36f79673a5bde9	ldclrl	load-store	0xffe0fc00	0xf8601000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:64:16+5:zr:none|gpr:rt_prior:64:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr64|rt_prior:gpr64|rn:address	rn=xn_or_sp;rn31=sp;rs_value=xt_or_xzr;rs_value31=constant_zero_from_xzr;rt_prior=xt_or_xzr;rt_prior31=discarded_write_to_xzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldclrlb-32-memop:8fd91b9dfd628b2b	a64:instruction_form:ldclrlb-32-memop:8fd91b9dfd628b2b	a64:semantic:instruction_form:ldclrlb-32-memop:8fd91b9dfd628b2b	ldclrlb	load-store	0xffe0fc00	0x38601000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldclrlh-32-memop:d7746dbeb3c894c9	a64:instruction_form:ldclrlh-32-memop:d7746dbeb3c894c9	a64:semantic:instruction_form:ldclrlh-32-memop:d7746dbeb3c894c9	ldclrlh	load-store	0xffe0fc00	0x78601000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldeor-32-memop:72c1d50e09c9eb30	a64:instruction_form:ldeor-32-memop:72c1d50e09c9eb30	a64:semantic:instruction_form:ldeor-32-memop:72c1d50e09c9eb30	ldeor	load-store	0xffe0fc00	0xb8202000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldeor-64-memop:da9647cb86182323	a64:instruction_form:ldeor-64-memop:da9647cb86182323	a64:semantic:instruction_form:ldeor-64-memop:da9647cb86182323	ldeor	load-store	0xffe0fc00	0xf8202000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:64:16+5:zr:none|gpr:rt_prior:64:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr64|rt_prior:gpr64|rn:address	rn=xn_or_sp;rn31=sp;rs_value=xt_or_xzr;rs_value31=constant_zero_from_xzr;rt_prior=xt_or_xzr;rt_prior31=discarded_write_to_xzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
a64:encoding:ldeora-32-memop:257da6e534474f4c	a64:instruction_form:ldeora-32-memop:257da6e534474f4c	a64:semantic:instruction_form:ldeora-32-memop:257da6e534474f4c	ldeora	load-store	0xffe0fc00	0xb8a02000	FEAT_LSE	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	Rt@0:5:0x1f:0x0|Rn@5:5:0x1f:0x0|Rs@16:5:0x1f:0x0	none	gpr:rs_value:32:16+5:zr:none|gpr:rt_prior:32:0+5:zr:none|address:rn:5+5:sp	memory_base	none	rs_value:gpr32|rt_prior:gpr32|rn:address	rn=xn_or_sp;rn31=sp;rs_value=wt_or_wzr;rs_value31=constant_zero_from_wzr;rt_prior=wt_or_wzr;rt_prior31=discarded_write_to_wzr	none	sha256:78acc79118ff687b37748262e911b262e2ded1da7f09bbc93500099b7a564bba
